name,ida_name,name_a,toggle_type,all_envs_match_s,class_s,code_owner_s,computed_status_edge_s,computed_status_prod_s,computed_status_stage_s,module_s,newest_modified_s,note_s,oldest_created_s,creation_date_a,default_a,description_a,implementation_a,line_number_a,source_file_a,target_removal_date_a,tickets_a,url_a,use_cases_a,warning_a
VEMPipelineIntegration.enabled,lms,VEMPipelineIntegration.enabled,configuration_models,,,,,,,,,,,2020-06-04,False,"Send videos to the Video Encode Manager (VEM) as part of the
      video pipeline.",ConfigurationModel,"[14, 14, 14, 14, 14, 14, 14]",openedx/core/djangoapps/video_pipeline/models.py,,https://github.com/openedx/edx-platform/pull/24093,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/video_pipeline/models.py#L14-L14,['open_edx'],
VERIFY_STUDENT['USE_DJANGO_MAIL'],lms,,django_settings,,,,,True,,,,,,,,,,,,,,,,
VideoUploadsEnabledByDefault.enabled_for_all_courses,lms,VideoUploadsEnabledByDefault.enabled_for_all_courses,configuration_models,,,,,,,,,,,2017-11-10,False,"Allow video uploads for all courses of the platform. This
      enables the ""Video Uploads"" menu in the CMS.",ConfigurationModel,"[55, 55, 55, 55, 55, 55, 55]",openedx/core/djangoapps/video_pipeline/models.py,,https://github.com/openedx/edx-platform/pull/16536,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/video_pipeline/models.py#L55-L55,['open_edx'],
WIKI_ACCOUNT_HANDLING,lms,WIKI_ACCOUNT_HANDLING,django_settings,True,,,False,False,False,,,,,2012-08-13,False,"We recommend you leave this as 'False' for an Open edX installation
   to get the proper behavior for register, login and logout. For the original docs see:
   https://github.com/openedx/django-wiki/blob/edx_release/wiki/conf/settings.py",DjangoSetting,"[1956, 1956, 1956, 1956, 1956, 1956]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L1956-L1956,['open_edx'],
WIKI_ANONYMOUS,lms,WIKI_ANONYMOUS,django_settings,True,,,False,False,False,,,,,2012-08-21,False,"Enabling this allows access to anonymous users.
   For the original docs, see:
   https://github.com/openedx/django-wiki/blob/edx_release/wiki/conf/settings.py",DjangoSetting,"[1966, 1966, 1966, 1966, 1966, 1966, 1966]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L1966-L1966,['open_edx'],Setting allow anonymous access to `True` may have styling issues.
WIKI_ENABLED,lms,WIKI_ENABLED,django_settings,True,,,True,True,True,,,,,2012-07-13,True,"This setting allows us to have a collaborative tool to contribute or
   modify content of course related materials.",DjangoSetting,"[1400, 1400, 1400, 1400, 1400, 1400]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L1400-L1400,['open_edx'],
WIKI_LINK_LIVE_LOOKUPS,lms,WIKI_LINK_LIVE_LOOKUPS,django_settings,True,,,False,False,False,,,,,2012-08-23,False,"This setting is defined in the original docs:
   https://github.com/openedx/django-wiki/blob/edx_release/wiki/conf/settings.py",DjangoSetting,"[1991, 1991, 1991, 1991, 1991, 1991]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L1991-L1991,['open_edx'],
WIKI_USE_BOOTSTRAP_SELECT_WIDGET,lms,WIKI_USE_BOOTSTRAP_SELECT_WIDGET,django_settings,True,,,False,False,False,,,,,2012-08-22,False,"Enabling this will use the bootstrap select widget.
   For the original docs, see:
   https://github.com/openedx/django-wiki/blob/edx_release/wiki/conf/settings.py",DjangoSetting,"[1982, 1982, 1982, 1982, 1982, 1982]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L1982-L1982,['open_edx'],
XAPI_EVENTS_ENABLED,lms,,django_settings,,SettingToggle,,True,,,,,,,,,,,,,,,,,
account.redirect_to_microfrontend,lms,account.redirect_to_microfrontend,waffle_flags,True,,,,both,both,,2022-07-12 20:13:30,"Arch Team uses cases #1 (incremental rollout) and #5 (beta testing) for the new Account Settings implementation via micro-frontend., Arch Team uses cases #1 (incremental rollout) and #5 (beta testing) for the new Account Settings implementation via micro-frontend.",2019-05-02 15:54:08,2019-04-30,False,"Supports staged rollout of a new micro-frontend-based implementation of the account page.
   Its action can be overridden using site's ENABLE_ACCOUNT_MICROFRONTEND setting.",WaffleFlag,"[29, 29, 29, 29, 29, 29, 29, 29, 29]",openedx/core/djangoapps/user_api/accounts/toggles.py,2021-12-31,DEPR-17,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/user_api/accounts/toggles.py#L29-L29,"['temporary', 'open_edx']",Also set settings.ACCOUNT_MICROFRONTEND_URL.
add-utm-params,lms,,waffle_switches,False,,,,on,off,,2017-08-02 14:44:39,,2017-07-26 19:59:32,,,,,,,,,,,
agreements.enable_integrity_signature,lms,,waffle_flags,False,,,,on,both,,2022-01-19 15:52:35,MST-786: Used with frontend-app-learning to determine whether the honor code panel should be rendered for users that a) don't have an integrity signature yet and b) are attempting to access a graded unit.,2021-06-09 19:25:13,,,,,,,,,,,
block_structure.invalidate_cache_on_publish,lms,block_structure.invalidate_cache_on_publish,waffle_switches,True,WaffleSwitch,content-aurora,off,off,off,openedx.core.djangoapps.content.block_structure.config,,,,2017-02-23,False,"When enabled, the block structure cache is invalidated when changes to
   courses are published. If `block_structure.storage_backing_for_cache` is active, all block
   structures related to the published course are also cleared from storage.",WaffleSwitch,"[12, 12, 12, 12, 12, 12, 12, 12, 12]",openedx/core/djangoapps/content/block_structure/config/__init__.py,2017-05-23,"https://github.com/openedx/edx-platform/pull/14358,
   https://github.com/openedx/edx-platform/pull/14571,
   https://openedx.atlassian.net/browse/DEPR-144",https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/content/block_structure/config/__init__.py#L12-L12,['temporary'],This switch will likely be deprecated and removed.
block_structure.prune_old_versions,lms,,waffle_switches,,,,,on,,,2018-03-20 17:19:58,EDUCATOR-499,2018-03-20 17:19:40,,,,,,,,,,,
block_structure.raise_error_when_not_found,lms,block_structure.raise_error_when_not_found,waffle_switches,True,WaffleSwitch,content-aurora,off,off,off,openedx.core.djangoapps.content.block_structure.config,,,,2017-02-23,False,"Raises an error if the requested block structure does not exist in block
   structure store, or if it is outdated. Block structure store refers to both cache and storage,
   if enabled.",WaffleSwitch,"[51, 51, 51, 51, 51, 51, 51, 51, 51]",openedx/core/djangoapps/content/block_structure/config/__init__.py,2017-05-23,"https://github.com/openedx/edx-platform/pull/14512,
   https://github.com/openedx/edx-platform/pull/14770,
   https://openedx.atlassian.net/browse/DEPR-143",https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/content/block_structure/config/__init__.py#L51-L51,['temporary'],"This switch will likely be deprecated and removed.
   The annotation will be updated with the DEPR ticket once that process has started."
block_structure.storage_backing_for_cache,lms,block_structure.storage_backing_for_cache,waffle_switches,False,WaffleSwitch,content-aurora,on,on,off,openedx.core.djangoapps.content.block_structure.config,2017-03-27 13:56:34,"TNL-6645, TNL-6645",2017-03-27 12:46:22,2017-02-23,False,"When enabled, block structures are stored in a more permanent storage,
   like a database, which provides an additional backup for cache misses, instead having them
   regenerated. The regenration of block structures is a time consuming process. Therefore,
   enabling this switch is recommended for Production.",WaffleSwitch,"[30, 30, 30, 30, 30, 30, 30, 30, 30]",openedx/core/djangoapps/content/block_structure/config/__init__.py,2017-05-23,"https://github.com/openedx/edx-platform/pull/14512,
   https://github.com/openedx/edx-platform/pull/14770,
   https://openedx.atlassian.net/browse/DEPR-145",https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/content/block_structure/config/__init__.py#L30-L30,['temporary'],"Depends on `BLOCK_STRUCTURES_SETTINGS['STORAGE_CLASS']` and
   `BLOCK_STRUCTURES_SETTINGS['STORAGE_KWARGS']`.
   This switch will likely be deprecated and removed.
   The annotation will be updated with the DEPR ticket once that process has started."
block_structure.storage_backing_for_cache ,lms,,waffle_switches,,,,,,on,,2017-03-24 17:21:15,TNL-6645,2017-03-24 17:19:48,,,,,,,,,,,
blockstore.use_blockstore_app_api,lms,blockstore.use_blockstore_app_api,waffle_switches,True,WaffleSwitch,,off,off,off,openedx.core.lib.blockstore_api.config.waffle,2022-08-31 16:52:47,"This switch is per work called out in https://openedx.atlassian.net/browse/TNL-9776

It will be used to select whether the edx platform accesses the IDA version of blockstore or the Django App version. 

The enabled setting selects the Django App version., This switch is per work called out in https://openedx.atlassian.net/browse/TNL-9776

It will be used to select whether the edx platform accesses the IDA version of blockstore or the Django App version. 

The enabled setting selects the Django App version.",2022-04-13 19:29:11,2022-01-13,False,"Enable to use the installed blockstore app's Python API directly instead of the
   external blockstore service REST API.
   The blockstore REST API is used by default.",WaffleSwitch,"[7, 7, 7, 7, 7, 7, 7, 7, 7]",openedx/core/lib/blockstore_api/config/waffle.py,None,"TNL-8705, BD-14",https://github.com/openedx/edx-platform/blob/master/openedx/core/lib/blockstore_api/config/waffle.py#L7-L7,"['temporary', 'open_edx']",This temporary feature toggle does not have a target removal date.
branding.enable_branding_logs,lms,,waffle_flags,True,,,,both,both,,2020-12-03 14:28:32,use the querystring: dwft_branding.enable_branding_logs=1,2020-12-02 17:34:13,,,,,,,,,,,
bulk_email.EMAIL_USE_COURSE_ID_FROM_FOR_BULK,lms,bulk_email.EMAIL_USE_COURSE_ID_FROM_FOR_BULK,django_settings,,,,,,,,,,,2020-10-01,False,"If False, use the same BULK_EMAIL_DEFAULT_FROM_EMAIL or DEFAULT_FROM_EMAIL as the from_addr for all bulk email, to avoid issues with spam filtering",DjangoSetting,"[8, 8, 8, 8, 8, 8, 8]",lms/djangoapps/bulk_email/toggles.py,,OSPR-4957,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/bulk_email/toggles.py#L8-L8,['open_edx'],
certificates.auto_certificate_generation,lms,certificates.auto_certificate_generation,waffle_switches,False,WaffleSwitch,content-aperture,off,on,on,lms.djangoapps.certificates.config,2017-12-27 10:48:48,,2017-09-13 16:25:36,2017-09-14,False,This toggle will enable certificates to be automatically generated,WaffleSwitch,"[11, 11, 11, 11, 11, 11]",lms/djangoapps/certificates/config.py,,,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/certificates/config.py#L11-L11,['open_edx'],
certificates.instructor_paced_only,lms,,waffle_switches,True,,,,on,on,,2017-08-22 15:36:24,EDUCATOR-528,2017-08-18 18:13:03,,,,,,,,,,,
certificates.self_paced_only,lms,,waffle_switches,True,,,,on,on,,2017-09-06 18:04:15,"https://openedx.atlassian.net/browse/EDUCATOR-523
",2017-07-25 20:13:17,,,,,,,,,,,
cms.export_course_metadata,lms,,waffle_flags,True,,,,on,on,,2021-03-15 19:44:38,,2021-03-05 13:15:47,,,,,,,,,,,
commerce_api.stop_basket_creation,lms,,waffle_flags,True,,,,on,on,,2017-08-21 14:32:49,,2017-08-17 17:11:52,,,,,,,,,,,
completion.enable_completion_tracking,lms,,waffle_flags,,,,,,both,,2018-01-23 16:35:35,,2018-01-23 16:35:20,,,,,,,,,,,
completion.enable_completion_tracking,lms,,waffle_switches,True,WaffleSwitch,content-cosmonauts,on,on,on,completion.waffle,2018-03-21 14:02:11,,2018-01-16 16:01:33,,,,,,,,,,,
completion.enable_course_visual_progress,lms,,waffle_flags,,,,,off,,,,,,,,,,,,,,,,
completion.enable_visual_progress,lms,,waffle_switches,,,,on,,,,2018-03-21 14:03:27,,2018-03-21 14:03:23,,,,,,,,,,,
content_type_gating.studio_ui,lms,,waffle_flags,,,,,both,,,2018-11-08 19:41:38,,2018-11-07 16:53:17,,,,,,,,,,,
contentstore.bypass_olx_failure,lms,contentstore.bypass_olx_failure,waffle_flags,True,,,off,off,off,,2021-06-28 17:09:52,"infinity, this is an experimental flag for validating course olx during course import. Will be removed once the feature is live.",2021-04-07 18:07:46,2021-04-15,False,Enables bypassing olx validation failures during course import.,WaffleFlag,"[39, 39, 39, 39, 39, 39, 39, 39]",cms/djangoapps/contentstore/toggles.py,2021-05-15,TNL-8214,https://github.com/openedx/edx-platform/blob/master/cms/djangoapps/contentstore/toggles.py#L39-L39,['open_edx'],
contentstore.course_import_olx_validation,lms,,waffle_flags,,,,,on,,,2021-06-28 17:10:13,"Infinity, this is going to be replaced by a feature flag setting.",2021-04-07 18:04:39,,,,,,,,,,,
contentstore.individualize_anonymous_user_id,lms,contentstore.individualize_anonymous_user_id,waffle_flags,False,,,,on,both,,2022-05-24 18:24:47,,2022-05-24 18:24:15,2022-05-04,False,This flag enables the use of unique anonymous_user_id during studio preview,CourseWaffleFlag,"[144, 144, 144, 144, 144, 144, 144, 144]",cms/djangoapps/contentstore/toggles.py,2022-05-30,MST-1455,https://github.com/openedx/edx-platform/blob/master/cms/djangoapps/contentstore/toggles.py#L144-L144,['temporary'],
contentstore.library_authoring_mfe,lms,contentstore.library_authoring_mfe,waffle_flags,,,,,,,,,,,2020-08-03,False,Toggles the new micro-frontend-based implementation of the library authoring experience.,WaffleFlag,"[29, 29, 29, 29, 29, 29, 29, 29, 29]",cms/djangoapps/contentstore/config/waffle.py,2020-12-31,https://openedx.atlassian.net/wiki/spaces/COMM/pages/1545011241/BD-14+Blockstore+Powered+Content+Libraries+Taxonomies,https://github.com/openedx/edx-platform/blob/master/cms/djangoapps/contentstore/config/waffle.py#L29-L29,"['temporary', 'open_edx']",Also set settings.LIBRARY_AUTHORING_MICROFRONTEND_URL and ENABLE_LIBRARY_AUTHORING_MICROFRONTEND.
contentstore.split_library_on_studio_dashboard,lms,contentstore.split_library_on_studio_dashboard,waffle_flags,,,,,on,,,2021-02-16 15:20:40,,2021-02-16 15:20:19,2020-07-8,False,Enables data new view for library on studio dashboard.,WaffleFlag,"[26, 26, 26, 26, 26, 26, 26]",cms/djangoapps/contentstore/toggles.py,,TNL-7536,https://github.com/openedx/edx-platform/blob/master/cms/djangoapps/contentstore/toggles.py#L26-L26,['open_edx'],
course-v1:HarvardX+SW12.4x+1T2019a,lms,,waffle_flags,,,,,both,,,,,,,,,,,,,,,,
course_apps.exams_ida,lms,course_apps.exams_ida,waffle_flags,,,,,,both,,,,,2022-07-27,False,Uses exams IDA,CourseWaffleFlag,"[22, 22, 22, 22, 22, 22, 22, 22]",openedx/core/djangoapps/course_apps/toggles.py,None,MST-1520,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/course_apps/toggles.py#L22-L22,['temporary'],
course_apps.proctoring_settings_modal_view,lms,course_apps.proctoring_settings_modal_view,waffle_flags,True,,,on,on,on,,2021-10-26 16:37:46,,2021-09-30 10:07:16,2021-08-17,False,"When enabled, users will be directed to a new proctoring settings
    modal on the Pages and Resources view when accessing proctored exam settings.",CourseWaffleFlag,"[9, 9, 9, 9, 9, 9, 9, 9]",openedx/core/djangoapps/course_apps/toggles.py,None,,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/course_apps/toggles.py#L9-L9,['temporary'],None
course_blocks_api.hide_access_denials,lms,course_blocks_api.hide_access_denials,waffle_flags,,,,,,,,,,,2019-09-27,False,Waffle flag to hide access denial messages in the course blocks.,WaffleFlag,"[10, 10, 10, 10, 10, 10, 10, 10]",lms/djangoapps/course_api/blocks/toggles.py,None,,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/course_api/blocks/toggles.py#L10-L10,"['temporary', 'open_edx']",This temporary feature toggle does not have a target removal date.
course_detail.course_detail_update_certificate_date,lms,,waffle_flags,True,,,,both,both,,,,,,,,,,,,,,,
course_detail_update_certificate_date,lms,,waffle_flags,,,,,,both,,,,,,,,,,,,,,,
course_duration_limits.delivery_enabled,lms,,waffle_switches,,,,,on,,,2019-04-08 14:24:47,,2019-04-08 14:24:39,,,,,,,,,,,
course_duration_limits.enqueue_enabled,lms,,waffle_switches,,,,,on,,,2019-03-22 16:24:32,"Initial testing of Access Expiry Reminder emails

REVMI-95",2019-03-22 16:23:36,,,,,,,,,,,
course_experience.calendar_sync,lms,course_experience.calendar_sync,waffle_flags,,,,,,both,,2020-07-14 18:14:13,,2020-07-14 18:13:58,2021-01-26,False,"This course flag enables a course tool (which is a tool that is added on a course home page)
   that sends course assignment calendars to course students, whenever they click on the ""Subscribe to calendar
   updates"" button. The email contains an ics attachment that students can then use to sync with their own calendar
   apps.",CourseWaffleFlag,"[53, 53, 53, 53, 53, 53, 53, 53, 53]",openedx/features/course_experience/__init__.py,2021-04-26,https://openedx.atlassian.net/browse/AA-36,https://github.com/openedx/edx-platform/blob/master/openedx/features/course_experience/__init__.py#L53-L53,['temporary'],"For this toggle to have an effect, the RELATIVE_DATES_FLAG toggle must be enabled, too."
course_experience.course_outline_page,lms,,waffle_flags,True,,,on,on,on,,2017-12-12 19:19:12,,2017-06-29 15:08:28,,,,,,,,,,,
course_experience.display_course_sock,lms,,waffle_flags,True,,,,on,on,,2017-10-02 17:44:00,,2017-08-16 20:41:02,,,,,,,,,,,
course_experience.enable_about_sidebar_html,lms,course_experience.enable_about_sidebar_html,waffle_switches,True,WaffleSwitch,content-cosmonauts,off,off,off,openedx.features.course_experience.waffle,,,,2018-01-26,False,Used to determine whether to show custom HTML in the sidebar on the internal course about page.,WaffleSwitch,"[11, 11, 11, 11, 11, 11]",openedx/features/course_experience/waffle.py,,,https://github.com/openedx/edx-platform/blob/master/openedx/features/course_experience/waffle.py#L11-L11,['open_edx'],
course_experience.enable_course_goals,lms,course_experience.enable_course_goals,waffle_flags,False,,,on,both,on,,2021-12-21 20:29:38,,2017-10-16 15:46:50,2017-09-11,False,Used to determine whether or not to use course goals for the particular course.,CourseWaffleFlag,"[25, 25, 25, 25, 25, 25, 25, 25]",openedx/features/course_experience/__init__.py,None,,https://github.com/openedx/edx-platform/blob/master/openedx/features/course_experience/__init__.py#L25-L25,"['opt_out', 'temporary']",This temporary feature toggle does not have a target removal date.
course_experience.enable_new_course_outline,lms,,waffle_switches,,,,on,,,,2018-03-21 14:04:02,,2018-03-21 14:03:58,,,,,,,,,,,
course_experience.gdpr,lms,,waffle_flags,True,,,,on,on,,2018-05-16 18:25:38,,2018-04-18 19:02:13,,,,,,,,,,,
course_experience.gdpr,lms,,waffle_switches,,,,,,on,,2018-05-03 20:02:19,GDPR deletion UI,2018-05-03 20:01:55,,,,,,,,,,,
course_experience.latest_update,lms,,waffle_flags,,,,,both,,,,,,,,,,,,,,,,
course_experience.pre_start_access,lms,,waffle_flags,,,,,both,,,2017-09-18 15:58:39,,2017-09-18 15:58:17,,,,,,,,,,,
course_experience.relative_dates,lms,course_experience.relative_dates,waffle_flags,False,,,,both,on,,2020-09-28 13:28:49,"Relative dates from edx-when and the new Dates tab.

Experiment being run by the Always Available Squad. Please leave this ticket in place for a while (maybe until early 2021), as we are waiting for all courses that started pre-experiment to end before dropping all waffle code.",2020-02-27 15:06:14,2020-02-10,False,"Waffle flag to enable relative dates for course content. A 'Dates' tab will be visible in the
   course view showing key course dates. Was previously an ExperimentWaffleFlag with experiment_id=17.",CourseWaffleFlag,"[41, 41, 41, 41, 41, 41, 41, 41]",openedx/features/course_experience/__init__.py,,https://openedx.atlassian.net/browse/AA-27,https://github.com/openedx/edx-platform/blob/master/openedx/features/course_experience/__init__.py#L41-L41,['opt_in'],"To set a relative due date for self-paced courses, the weeks_to_complete field for a course run
   needs to be set. Currently it can be set through the publisher app."
course_experience.relative_dates.1,lms,,waffle_flags,True,,,,on,on,,2021-05-19 19:02:12,"Disables bucketing by forcing anyone in experiment, into the treatment bucket (we're in full rollout phase now)",2020-03-03 20:05:07,,,,,,,,,,,
course_experience.show_reviews_tool,lms,,waffle_flags,False,,,off,both,,,2018-05-02 13:58:32,Disabled this flag for all courses on 5/2.,2017-06-27 16:28:14,,,,,,,,,,,
course_experience.unified_course_tab,lms,,waffle_flags,True,,,on,on,on,,2018-05-02 13:57:53,"As part of LEARNER-3605, this flag was set to No for everyone to match the old default of False, in advance of changing the default to True.  Ultimately, the intention is to get this to True and to remove this flag.
- Updated 4/11 to be on for superusers and members of the early content testing group.
-Updated 5/2 to be on for everyone.",2017-05-18 15:54:43,,,,,,,,,,,
course_experience.unified_course_view,lms,,waffle_flags,,,,,,on,,2018-12-06 09:47:50,,2017-04-28 13:40:45,,,,,,,,,,,
course_experience.use_bootstrap,lms,,waffle_flags,True,,,on,on,on,,2018-04-25 21:41:48,"This flag is True by default, but this setting just makes it explicit.",2017-10-20 18:46:43,,,,,,,,,,,
course_goals.number_of_days_goals,lms,,waffle_flags,True,,,on,on,on,,2021-12-21 20:29:01,,2021-10-18 18:30:38,,,,,,,,,,,
course_home.course_home_mfe,lms,,waffle_flags,False,,,on,both,both,,2021-05-06 15:59:13,,2020-06-23 15:04:55,,,,,,,,,,,
course_home.course_home_mfe.1,lms,,waffle_flags,True,,,on,on,on,,2021-05-06 15:59:25,,2020-07-16 15:54:42,,,,,,,,,,,
course_home.course_home_mfe_dates_tab,lms,,waffle_flags,True,,,on,on,on,,2021-05-06 15:59:34,,2020-06-23 15:08:05,,,,,,,,,,,
course_home.course_home_mfe_outline_tab,lms,,waffle_flags,False,,,on,on,both,,2021-05-06 16:00:15,,2020-09-10 21:03:56,,,,,,,,,,,
course_home.course_home_mfe_progress_tab,lms,,waffle_flags,False,,,on,both,on,,2021-09-10 13:32:24,,2021-04-26 19:13:14,,,,,,,,,,,
course_home.course_home_use_legacy_frontend,lms,,waffle_flags,,,,both,,,,,,,,,,,,,,,,,
course_list_api_rate_limit.rate_limit_10,lms,course_list_api_rate_limit.rate_limit_10,waffle_switches,True,WaffleSwitch,content-aurora,off,off,off,lms.djangoapps.course_api,,,,2018-06-12,False,"Waffle switch to enable the throttling of 10 requests/minute to the course API. For staff
   users, this limit is 20 requests/minute.",WaffleSwitch,"[18, 18, 18, 18, 18, 18, 18]",lms/djangoapps/course_api/__init__.py,,https://openedx.atlassian.net/browse/LEARNER-5527,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/course_api/__init__.py#L18-L18,['circuit_breaker'],
course_list_api_rate_limit.rate_limit_2,lms,course_list_api_rate_limit.rate_limit_2,waffle_switches,True,WaffleSwitch,content-aurora,off,off,off,lms.djangoapps.course_api,,,,2018-06-12,False,"Waffle switch to enable the throttling of 2 requests/minute to the course API. For staff
   users, this limit is 10 requests/minute.",WaffleSwitch,"[9, 9, 9, 9, 9, 9, 9]",lms/djangoapps/course_api/__init__.py,,https://openedx.atlassian.net/browse/LEARNER-5527,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/course_api/__init__.py#L9-L9,['circuit_breaker'],
course_live.enable_big_blue_button,lms,course_live.enable_big_blue_button,waffle_flags,True,,,,on,on,,2022-10-21 10:47:51,,2022-08-24 04:55:51,2022-06-23,False,Waffle flag to enable big blue button provider,CourseWaffleFlag,"[22, 22, 22, 22, 22, 22, 22, 22, 22]",openedx/core/djangoapps/course_live/config/waffle.py,2022-09-23,INF-308,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/course_live/config/waffle.py#L22-L22,"['temporary', 'open_edx']","When the flag is ON, the big blue button provider will be available in course live"
course_live.enable_course_live,lms,course_live.enable_course_live,waffle_flags,True,,,,on,on,,2022-04-19 06:03:37,,2022-03-07 09:40:07,2022-03-02,False,Waffle flag to enable the course live app plugin,CourseWaffleFlag,"[10, 10, 10, 10, 10, 10, 10, 10, 10]",openedx/core/djangoapps/course_live/config/waffle.py,2022-06-02,TNL-9603,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/course_live/config/waffle.py#L10-L10,"['temporary', 'open_edx']","When the flag is ON, the course live app will be visible in the course authoring mfe"
course_modes.use_new_track_selection,lms,course_modes.use_new_track_selection,waffle_flags,False,,,both,on,on,,2022-02-11 18:54:20,,2021-08-04 14:51:55,2021-8-23,False,This flag enables the use of the new track selection template for testing purposes before full rollout,WaffleFlag,"[50, 50, 50, 50, 50, 50, 50, 50, 50]",common/djangoapps/course_modes/views.py,None,REV-2133,https://github.com/openedx/edx-platform/blob/master/common/djangoapps/course_modes/views.py#L50-L50,['temporary'],This temporary feature toggle does not have a target removal date.
courseware.courseware_mfe,lms,,waffle_flags,False,,,,on,both,,2020-12-10 18:18:24,,2020-05-07 17:26:12,,,,,,,,,,,
courseware.enable_bulk_allowance,lms,,waffle_flags,True,,,,both,both,,,,,,,,,,,,,,,
courseware.enable_new_financial_assistance_flow,lms,,waffle_flags,,,,,,both,,,,,,,,,,,,,,,
courseware.enable_new_financial_assistance_flow,lms,courseware.enable_new_financial_assistance_flow,waffle_switches,True,WaffleSwitch,content-aurora,off,off,off,lms.djangoapps.courseware.config,,,,2022-03-25,False,"enables new internal only financial assistance flow, when active.",WaffleSwitch,"[9, 9, 9, 9, 9, 9, 9]",lms/djangoapps/courseware/config.py,,https://openedx.atlassian.net/browse/PROD-2588,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/courseware/config.py#L9-L9,['opt_in'],
courseware.exam_resume_proctoring_improvements,lms,,waffle_flags,True,,,,both,both,,,,,,,,,,,,,,,
courseware.mfe_proctored_exams,lms,,waffle_flags,True,,,,both,both,,,,,,,,,,,,,,,
courseware.mfe_progress_milestones,lms,courseware.mfe_progress_milestones,waffle_flags,False,,,,both,on,,2021-10-25 14:01:15,This flag is owned by Engage squad. Mostly used to turn off the progress milestone feature for specific courses like capstones where it doesn't make sense. We need to figure out a longer-term solution for that problem.,2020-10-06 18:08:24,2020-10-07,False,"Waffle flag to display learner progress milestones in a course. Supports staged
   rollout to students for a new micro-frontend-based implementation of the courseware page.",CourseWaffleFlag,"[28, 28, 28, 28, 28, 28, 28, 28, 28]",lms/djangoapps/courseware/toggles.py,none,AA-371,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/courseware/toggles.py#L28-L28,"['temporary', 'open_edx']",Also set settings.LEARNING_MICROFRONTEND_URL.
courseware.mfe_progress_milestones_streak_celebration,lms,courseware.mfe_progress_milestones_streak_celebration,waffle_flags,True,,,,on,on,,2021-10-25 14:01:26,,2021-02-23 17:23:43,2021-02-16,False,"Waffle flag to display a celebration modal when learner completes a configurable streak
   Supports staged rollout to students for a new micro-frontend-based implementation of the
   courseware page.",CourseWaffleFlag,"[42, 42, 42, 42, 42, 42, 42, 42, 42]",lms/djangoapps/courseware/toggles.py,None,AA-304,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/courseware/toggles.py#L42-L42,"['temporary', 'open_edx']","Also set settings.LEARNING_MICROFRONTEND_URL and
   COURSEWARE_MICROFRONTEND_PROGRESS_MILESTONES."
courseware.mfe_progress_milestones_streak_discount_enabled,lms,courseware.mfe_progress_milestones_streak_discount_enabled,waffle_flags,,,,,,,,,,,2021-08-26,False,This flag enables an engagement discount incentive message.,CourseWaffleFlag,"[58, 58, 58, 58, 58, 58, 58, 58, 58]",lms/djangoapps/courseware/toggles.py,None,https://openedx.atlassian.net/browse/AA-950,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/courseware/toggles.py#L58-L58,"['opt_out', 'open_edx']",This flag depends on the streak celebration feature being enabled
courseware.mfe_special_exams,lms,,waffle_flags,True,,,,both,both,,,,,,,,,,,,,,,
courseware.microfrontend_course_exit_page,lms,courseware.microfrontend_course_exit_page,waffle_flags,False,,,,both,on,,2021-02-23 14:19:48,"Owned by Engage squad. Feature has landed, but flag is still around for course opt outs",2020-10-20 14:48:04,2020-10-02,False,Supports staged rollout of the new micro-frontend-based implementation of the course exit page.,CourseWaffleFlag,"[13, 13, 13, 13, 13, 13, 13, 13, 13]",lms/djangoapps/courseware/toggles.py,None,AA-188,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/courseware/toggles.py#L13-L13,"['open_edx', 'temporary']",Also set settings.LEARNING_MICROFRONTEND_URL.
courseware.microfrontend_course_exit_pagecourseware.microfrontend_course_exit_page,lms,,waffle_flags,,,,,off,,,,,,,,,,,,,,,,
